,name,tempo,beats,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,label
177,The Chainsmokers & NGHTMRE - Save Yourself (Official Video).mp3,147.65625,289,0.5124246686465859,0.2640419900417328,4672.831423819638,4146.412118744506,9580.129675379194,0.10527671405934662,84.68315028132702,-23.670278617867687,40.63658041236033,-20.323633434331747,32.25411519893321,-19.792402808553067,21.678148828167597,-8.882736391610099,11.87215481185782,-4.7584264722321645,9.594600531073404,Electronic
178,Ed Sheeran - Shape of You [Official Video].mp3,130.8139534883721,383,0.40728295282358296,0.2614252269268036,2430.881949314531,3065.20770007183,5047.223127518369,0.04385544514028798,149.4100977370825,-14.428498592651383,39.90506729031517,-3.940706063205425,22.17300267077577,-8.41856293583496,-1.5461099694298763,-7.989026238953378,-3.4199035568895466,-10.291093849904966,-1.9087154318329165,Electronic
179,Galantis & ROZES - Girls on Boys (Official Music Video).mp3,95.33898305084746,276,0.390926752645082,0.17218029499053955,3252.066924813197,3388.4757413970287,6552.854738237735,0.07148566543278917,128.11156509007552,-33.33106501394587,35.39509088980427,-12.927773395407964,20.67005180079144,-9.495608303914526,18.10377766056505,-0.2774053019734637,-1.804501966578009,-2.9910325611612523,3.276965365750117,Electronic
180,Afrojack & David Guetta - Another Life (Official Music Video) ft. Ester Dean.mp3,144.23076923076925,429,0.3372034717237962,0.2677770256996155,2835.631429569928,3351.3778865827285,6201.48250474046,0.052885928519050725,152.72020327541426,-29.443860739419065,32.41298540691574,-22.65995302483785,21.811784839188434,-18.73717985470841,9.929153839358118,-6.081725986713938,3.099985265572402,-6.075191733607534,4.062409047529909,Electronic
181,R3HAB x Sofia Carson - Rumors (Official Video).mp3,140.625,329,0.4122525253664496,0.21604931354522705,2844.103888625906,3400.97776825009,5934.693520140105,0.05190000410464098,125.41434208581992,-19.52863814660614,16.29929645267952,-20.567315889018914,7.621047912467192,-10.391173587296267,7.050685523049301,-8.662080616771611,-1.4497261258819207,2.593672000644213,3.4363609638445096,Electronic
182,Avicii - Lonely Together ft. Rita Ora.mp3,102.27272727272728,291,0.4011866771838719,0.2600077986717224,2926.015170338181,3557.319132516063,6462.919789938374,0.05273232072358675,139.4765083861563,-21.874847953516174,29.57529811733568,-7.924909588304068,26.224244658571717,-16.37776792250959,20.92427783172191,-8.42374178023721,3.0214738105851744,2.601786619642509,4.475389256994837,Electronic
183,Era Istrefi - Bonbon (Official Video).mp3,127.8409090909091,357,0.4509773895684702,0.208065003156662,2767.9293574821745,3001.0273078225923,5549.46829526479,0.05815878715223938,127.863012946473,-21.54291573995303,35.05099929317932,-8.244093694894739,15.484036484696604,-4.5230576835663,5.273852269674622,-8.321856483966089,-1.2326457554233372,3.1160709389726358,-3.1472184525263187,Electronic
184,Vanze & Reunify -  Angel (feat.  Parker Polhill & Bibiane Z).mp3,117.45383522727272,349,0.3843263249201978,0.2260333150625229,3196.8672676768315,3542.4614358010326,6974.5883811738095,0.07061166044851329,140.4194777676967,-33.69079767376372,39.95981416228491,-26.652443716381306,34.353703490672906,-21.4011376077278,18.708671177639538,-9.561280857659046,9.464744811451972,-2.9595356099051884,4.963886865836097,Electronic
185,"Jax Jones - Instruction ft. Demi Lovato, Stefflon Don (Official Music Video).mp3",160.71428571428572,469,0.4742467362715935,0.2577902376651764,3967.570067160196,3778.870790131848,8242.722365144606,0.09156228553829653,117.68420692094982,-38.33899707339765,47.22265594136436,-26.68897654361893,25.495342397771267,-18.194922037365505,15.873011225075496,-2.0255123185526367,6.919461584589574,4.072488701941555,3.1402650963627075,Electronic
186,Philip George & Anton Powers - Alone No More (Official Music Video) HD.mp3,83.35433467741936,247,0.4675208160088423,0.2797892987728119,4441.139735060672,4208.213685784867,9413.050025018743,0.09906544404871324,92.11592242084043,-17.26699180636462,42.723913616979296,-22.358974164178335,29.967578965358797,-12.194255440755851,18.955983219180837,-8.973970642544947,9.088963050762251,-5.012833185361604,3.691149951313298,Electronic
187,Avicii - SOS (Fan Memories Video) ft. Aloe Blacc.mp3,133.92857142857142,329,0.4071216798400673,0.19287580251693728,2457.8763772904267,3050.3623134595123,5211.085501921391,0.04581999253143329,144.73816153734418,-9.993373044575232,37.750975492784406,-8.735167989152227,20.316400723546312,-6.195806172757077,-0.7607621424003733,-3.8629698547066713,-0.655893835287322,-2.3472171305195935,-2.536300112932984,Electronic
188,Martin Garrix - Now That I've Found You (feat. John & Michel) [Official Video].mp3,127.8409090909091,366,0.42298556924864894,0.24395836889743805,3493.596386145287,3954.105480579523,7853.899861489689,0.0658107413079225,137.43991627534166,-20.910623204478,35.85627573604729,-14.295379555743663,22.77502633219996,-19.936131798777033,16.5538561869023,-8.796103751024244,6.970190804492593,-8.46720760970516,9.238795870157722,Electronic
189,"Cashmere Cat - 9 (After Coachella) ft. MØ, SOPHIE (Official Video).mp3",133.92857142857142,400,0.4643626129934846,0.13471440970897675,2224.994271033133,2673.955481161137,4435.139954669353,0.043842135743807784,143.0585874476546,-25.09333615376035,22.69026471860159,-4.445024453313557,14.175639718692784,-3.6755721658112113,9.511325231901788,-1.858770241121384,1.9116649313917309,2.9879747114017494,-0.02944569580330665,Electronic
